product_id,product_name,quantity,cumulative_perc,ABC
23297,Original 7 Grain Sea Salt Pita Crisps,258,0.37965421554315126,B
1120,All American Flame Grilled Veggie Burgers,258,0.3796765841807261,B
37784,Organic Dulse With Garlic Granules,258,0.37969895281830096,B
22831,Ranchero Queso Fresco Cheese,258,0.3797213214558758,B
27335,Earl Grey Black Tea,258,0.3797436900934506,B
38925,Lightly Smoked Portuguese Sardines in Cayenne Pepper with Extra Virgin Olive Oil,258,0.3797660587310255,B
2603,Fashion Lashes - Natural Lashes 110,258,0.3797884273686003,B
25699,Artisan Thin Pizza Crust Rosemary & Olive Oil Flatbread,258,0.3798107960061751,B
49088,Natural Body & Foot Powder with Tea Tree Oil & GSE,258,0.37983316464374994,B
49410,Super Jumbo Size Cotton Balls,258,0.3798555332813248,B
6839,Portabella Veggie Burgers,258,0.37987790191889964,B
45838,Organic Good to Go Lowfat Milk,258,0.37990027055647446,B
4331,Premium Deli Smoked Ham,258,0.37992263919404934,B
15545,Movie Theatre Butter Microwave Popcorn,258,0.37994500783162416,B
22823,Roasted Bell Peppers,258,0.379967376469199,B
8398,Barbecue Savory Grounds,258,0.37998974510677386,B
20694,Puppy Chicken and Beef Canine Cuisine,258,0.3800121137443487,B
1626,Extra Virgin Sesame Cold Pressed Oil,258,0.3800344823819235,B
13060,OTC Acid Reducer,258,0.3800568510194983,B
46938,"Quinoa Puffs, Sea Salt Truffle",258,0.3800792196570732,B
10648,Rice Noodles,258,0.380101588294648,B
5612,Reduced Fat Milk,258,0.38012395693222284,B
7152,Apple Cinnamon Candle,258,0.3801463255697977,B
26636,Moderate Absorbency Bladder Leakage Protection,258,0.38016869420737254,B
32313,Big Bang Medium Roast Ground Coffee,258,0.38019106284494736,B
26994,"Disinfecting Wipes, Lemon & Lime Blossom Scent",258,0.3802134314825222,B
34392,Colby Natural Cheese,258,0.38023580012009706,B
39393,"Cat Food, Premium, Organic Beef",258,0.3802581687576719,B
49443,Vitamin D3 5000 Iu,258,0.3802805373952467,B
25217,Cinnamon Crunch Sunflower Seed Bites,258,0.3803029060328216,B
18541,"Gluten Free Corn, Rice & Quinoa Penne Rigate",258,0.3803252746703964,B
10106,Honey & Maple Turkey Breast,258,0.3803476433079712,B
42166,"Sea Salt Pretzel Twists, Gluten-Free",258,0.3803700119455461,B
46096,Organic Brown Rice Vinegar,258,0.3803923805831209,B
34542,Dressing,258,0.38041474922069574,B
27070,Organic Green Dragon Tea,258,0.38043711785827056,B
21289,Cultured Vanilla Coconut Milk,258,0.38045948649584543,B
37203,Flexible Straws,258,0.38048185513342025,B
30071,Sliced Liver Sausage,258,0.3805042237709951,B
37514,Organic Maple Stroopwafels Cookies,258,0.38052659240856995,B
49432,Bonbon Bar,258,0.3805489610461448,B
42896,Soft Baked Cookies Gingerbread Spice,258,0.3805713296837196,B
1222,Air Effects With Gain Original Scent Air Freshener Spray,258,0.3805936983212944,B
49110,Apple Banana Applesauce On The Go Pouches,258,0.3806160669588693,B
37531,Five Star Chocolate Bar Peanut,258,0.3806384355964441,B
43377,Mild Pico De Gallo,258,0.38066080423401893,B
10721,Classic Pretzel Dogs,258,0.3806831728715938,B
30176,Fruit Bars Straw Tangerine,258,0.38070554150916863,B
27065,All Natural Chicken Drumsticks,258,0.38072791014674345,B
45606,Caramel Bits,258,0.3807502787843183,B
32377,Wave Zigzag Soft Toothbrush,258,0.38077264742189315,B
35682,Biscoff Cookie,258,0.380795016059468,B
39523,Organic Cumin Seed Ground,258,0.3808173846970428,B
37776,Vanilla All Natural Liquid Coffee Creamer,258,0.38083975333461767,B
39507,Pop-Tarts Unfrosted Strawberry,258,0.3808621219721925,B
4406,Delhi Saag,258,0.3808844906097673,B
47516,Special K Fruit & Yogurt Cereal,258,0.3809068592473422,B
29710,Simple Bites Gluten Free Ginger Snapz,258,0.380929227884917,B
2078,Unsalted Pure Irish Butter,258,0.38095159652249183,B
8690,Gluten Free Potato Gnocchi,258,0.38097396516006665,B
8589,Organic Royal Dark 88% Chocolate Bar,258,0.38099633379764153,B
27085,Mango Pineapple Salsa,258,0.38101870243521635,B
7987,Hazelnut Spread with Cocoa,258,0.38104107107279117,B
7049,Nutrient Enhanced Water,258,0.38106343971036605,B
2296,"Notebook, 3 Subject, College Rule, 120 Sheets",258,0.38108580834794087,B
8001,Organic Vegetarian Low Sodium Salad Beans,258,0.3811081769855157,B
49429,Medleys Assorted Fruit Fruit Flavored Snacks,258,0.3811305456230905,B
22695,Steamfresh Super Sweet Corn,258,0.3811529142606654,B
15402,Men Sensitive Skin Shave Cream,258,0.3811752828982402,B
12810,Grass Fed Top Sirloin Steak,258,0.38119765153581503,B
43089,Organic Sweet Cream Cherry Lime Yogurt,258,0.3812200201733899,B
7878,Natural with Sport Cap Alpine Spring Water,258,0.3812423888109647,B
16586,Apricot Night Cream for Dry Skin,258,0.38126475744853955,B
41674,Reduced-fat Soft Cream Cheese,258,0.3812871260861144,B
12804,Gluten Free Corn Elbow Style Pasta,258,0.38130949472368925,B
32456,Gentle Apricot Facial Scrub,258,0.38133186336126407,B
25430,Rewetting Drops For Contacts,258,0.3813542319988389,B
34834,Recloseable Sandwich Bags,258,0.38137660063641377,B
21203,Carrot Juice Organic Pure Originals,258,0.3813989692739886,B
25539,Muenster Cheese Slices,258,0.3814213379115634,B
47449,Non-Dairy Chocolate Almond Chip Frozen Dessert,258,0.3814437065491383,B
15139,Simply Yellow Corn Tortilla Chips,258,0.3814660751867131,B
29533,Regular Flavor Potato Chips,258,0.3814884438242879,B
27210,Sparkling Catawba Grape Juice,258,0.38151081246186275,B
20941,Live Wire,258,0.3815331810994376,B
7021,Organic Tomato Paste,258,0.38155554973701244,B
39576,Sesame Deli Style Pretzel Crisps,258,0.38157791837458727,B
47344,Lemon Eucalyptus Essential Oil,258,0.38160028701216214,B
35555,Umeboshi Pickled Ume Plum,258,0.38162265564973696,B
35500,Sassy Creamy Horseradish Sauce,258,0.3816450242873118,B
15128,Apricot from Concentrate Nectar,258,0.38166739292488666,B
43425,Creamy Milk & Honey Splash Body Wash,258,0.3816897615624615,B
42911,Just Veggies Hot Mix,258,0.3817121302000363,B
32048,Beef Chuck Eye Steak,258,0.3817344988376111,B
10958,Go  White Chia! Organic Seeds,258,0.381756867475186,B
9942,Dark Japanese Style Soy Sauce,258,0.3817792361127608,B
17544,Prenatal Fiber+Calcium Adult Gummy Dietary Supplement,258,0.38180160475033564,B
22766,Fresh Broccoli Florets,258,0.3818239733879105,B
34837,T-Relief Pain Relief Ointment,258,0.38184634202548534,B
17803,Organic Cultured Sour Cream,258,0.38186871066306016,B
6724,Dark Chocolate Cocoa Roast Almonds 100 Calorie,258,0.381891079300635,B
25704,White Cauliflower,258,0.38191344793820986,B
11131,Hot Taco Lawry's Spices & Seasonings,258,0.3819358165757847,B
2098,Vegetable Burger Falafil Mix,258,0.3819581852133595,B
18822,Korean Barbecue Pork Jerky,258,0.3819805538509344,B
2255,"Sesame Oil, Unrefined",258,0.3820029224885092,B
30773,Unsweetened Lemongrass Green Tea,258,0.382025291126084,B
31653,Organic Unsalted Chicken Bone Stock,258,0.3820476597636589,B
1405,Kids Soft and Chewy Candy,258,0.3820700284012337,B
26941,Chaumes Cheese,258,0.38209239703880854,B
47564,Sesame Street Friends Elmo's Fruit Punch,258,0.38211476567638336,B
22171,Enamel Health Sensitivity Relief Fresh Mint Toothpaste,258,0.38213713431395824,B
8072,Donettes Powdered Mini Donuts,258,0.38215950295153306,B
18796,Pomegranate & Mango Hand Soap,258,0.3821818715891079,B
20924,Oh Snap! Hottie Bites 3.4oz,258,0.38220424022668276,B
8755,"Organic Candy Drops, Assorted",258,0.3822266088642576,B
38536,Chocolate Caramel Turtle Brownie Mix,258,0.3822489775018324,B
38618,Organic Chunky Vegetable Soup,258,0.3822713461394072,B
37747,Green Writing Gel,258,0.3822937147769821,B
39047,Carrots and Pasta In A Creamy Lemon Garlic Sauce,258,0.3823160834145569,B
29547,The Original Donut Shop Coffee Coconut Mocha Keurig K,258,0.38233845205213174,B
42240,Ultra Soft Facial Tissues,258,0.3823608206897066,B
13597,Strawberry C Monster Smoothie Blend,258,0.38238318932728144,B
22240,Strawberry Licorice Twist,258,0.38240555796485626,B
15149,Stevia Extract,258,0.38242792660243113,B
12933,Reserva Malbec Red Wine,258,0.38245029524000596,B
16634,All Purpose Disposable Latex Gloves,258,0.3824726638775808,B
21309,Plentils Crunchy Margherita Pizza Lentil Chips,258,0.3824950325151556,B
12990,Blackberry Hibiscus,258,0.3825174011527305,B
22232,Terrine De Saumon Fume,258,0.3825397697903053,B
26089,Broccoli Squash Carrots Onion Red Pepper Steamables,258,0.3825621384278801,B
27421,Crispy Asparagus Pickled Hot and Spicy,258,0.382584507065455,B
49585,Organic Refined Coconut Oil,258,0.3826068757030298,B
40565,Total Advanced Whitening Toothpaste,258,0.38262924434060464,B
15815,Acne Solutions Gel Cleanser,258,0.38265161297817946,B
48267,"Hydrating Serum, Ultra Hyaluronic, Dry",258,0.38267398161575433,B
23526,Chili Tex-Mex Seasoning Mix,258,0.38269635025332915,B
14867,Honey Bunny Grahams,258,0.382718718890904,B
48031,Italian Sweet Creme Creamer,258,0.38274108752847885,B
14339,Tots Teensy Fruits Peach Snacks,258,0.3827634561660537,B
2943,"Low Fat, Small Curd 1% Milkfat No Salt Added Cottage Cheese",258,0.3827858248036285,B
28028,Farmhouse Pancake & Waffle Mix,258,0.3828081934412033,B
11758,Arrowroot Starch/Flour,258,0.3828305620787782,B
23520,Dark Chocolate Nutrition Shake,258,0.382852930716353,B
16006,Sprouted Chocolate Hazelnut Spread,258,0.38287529935392783,B
48745,Globe Eggplant,258,0.3828976679915027,B
8885,Cravin' Raisin Cinnamon Spice Gluten Free Bread,258,0.38292003662907753,B
7469,Whole Grain White Sesame Seed Hamburger Buns,258,0.38294240526665235,B
10557,Chocolate Collection Assorted Cookies,258,0.38296477390422723,B
40523,Blooming Jasmine French Milled Oval Soap,258,0.38298714254180205,B
28430,WetJet Febreze Lavender Vanilla & Comfort Scent Liquid Cleaner Refill,258,0.38300951117937687,B
28766,Fruit and Veggie Bars Blueberry Medley,258,0.3830318798169517,B
28610,L'Orange Sparkling Natural Mineral Water,258,0.38305424845452657,B
44343,Dum-Dums Original Pops,258,0.3830766170921014,B
23519,Seasoned Shredded Beef in Original BBQ Sauce,258,0.3830989857296762,B
19354,Yo Baby Organic Vanilla Yogurt,258,0.3831213543672511,B
14754,Coconut Organic Stone Ground 70% Dark Chocolate Bar,258,0.3831437230048259,B
36007,Yellow Popcorn Kernels,258,0.38316609164240073,B
8874,"Green Chickpeas Chimichurri, Coconut Butternut Squash Gluten-Free Non GMO Meal",258,0.38318846027997555,B
27543,Pinot Grigio Delle Venezie,258,0.38321082891755043,B
13409,Dubliner Wedge Pre Cut Cheese,258,0.38323319755512525,B
791,Creamy Chocolate Sugar Free Powder Coffee Creamer,258,0.38325556619270007,B
9356,Swaddlers Size 2 Diapers,258,0.38327793483027495,B
36240,Corer Peeler,258,0.38330030346784977,B
7275,Whole Grain Wheat Couscous Original Plain,258,0.3833226721054246,B
17051,Kinder 1+ Powdered Milk Beverage,258,0.38334504074299947,B
28866,Melograno e Arancia Sparkling Pomegranate & Orange Beverage,258,0.3833674093805743,B
33009,Gluten Free Peanut Butter Cup Dark Chocolate Protein Bar,258,0.3833897780181491,B
6600,Sun Blossom Liquid Fabric Conditioner 60 loads,258,0.38341214665572393,B
41311,Ultra Blue Energy Drink,258,0.3834345152932988,B
5105,Jasmine Green Tea Bags,258,0.3834568839308736,B
7593,Pre-Steamed Vegetable & Pork Dumplings,258,0.38347925256844845,B
33182,"Sausage, Garlic",258,0.3835016212060233,B
6329,Organic Round Udon Asian Pasta,258,0.38352398984359815,B
42574,Gelato Dark Chocolate Chip,258,0.38354635848117297,B
21591,Premium Golden Seeded Hamburger Buns,258,0.3835687271187478,B
18118,MixUps Backyard Cookout Cat Treats,258,0.38359109575632266,B
42580,Chow Mein Noodles,258,0.3836134643938975,B
36149,Beast Burger,258,0.3836358330314723,B
21915,Organic Gluten Free White Rice Flour,258,0.3836582016690472,B
9000,Organic Yellow Zucchini,258,0.383680570306622,B
43994,Maximum Strength Redness Relief Formula Eye Drops,258,0.3837029389441968,B
5180,Newman-O's Creme Filled Chocolate Cookies,258,0.3837253075817717,B
24790,Real Medleys Dark Chocolate Cranberry Almond Granola Cereal,258,0.3837476762193465,B
28995,Pichuberries,258,0.38377004485692134,B
30999,Layered Dark Chocolate Coconut Granola Bars,258,0.38379241349449617,B
41240,Almond and Shea Butter Conditioner,258,0.38381478213207104,B
33083,Hand Sanitizer,258,0.38383715076964586,B
14813,"Organic Stage 2 Banana, Carrot & Cranberry",258,0.3838595194072207,B
43776,Protein Plus Vanilla Bean Protein Shake,258,0.38388188804479556,B
5429,Shrimp Egg Roll,258,0.3839042566823704,B
8932,Vegetable Classics Tuscan-Style White Bean Soup,258,0.3839266253199452,B
11968,Thin Sausage Pizza,258,0.38394899395752,B
23670,Purina Prime Filets With Chicken In Gravy Cat Food,258,0.3839713625950949,B
48004,Danimals Strawberry Explosion Flavored Smoothie,258,0.3839937312326697,B
19993,Naturally Hardwood Smoked Bacon,258,0.38401609987024454,B
24800,Fruities Apple Sweet Potato Pineapple,258,0.3840384685078194,B
570,White Chicken Chili with Beans Pouch,258,0.38406083714539424,B
43971,Whole Grain Garlic and Pecan Rice,258,0.38408320578296906,B
40000,Select Starts Cranberry Almond Instant Oatmeal,258,0.38410557442054394,B
23642,West Coast Double India Pale Ale Beer,258,0.38412794305811876,B
28536,Sharp Cheddar Natural Cheese,258,0.3841503116956936,B
38096,Pure All Natural Maine Lobster Juice,258,0.3841726803332684,B
19971,Diced Bell Pepper,258,0.3841950489708433,B
7343,Assorted Sheer Strip Bandages,258,0.3842174176084181,B
43708,Premium Lemon Cake Mix,258,0.3842397862459929,B
36237,Dental Chews Small/Medium Dog Treats,258,0.3842621548835678,B
30952,Quick Defense Vegetarian Liquid Phyto-Caps,258,0.3842845235211426,B
44404,Apricot Fruit Spread Organic,258,0.38430689215871744,B
4100,Organic Dark Roast,258,0.38432926079629226,B
10594,Christmas Crunch,258,0.38435162943386714,B
19349,Natural Uncured Bacon Pork Sticks,258,0.38437399807144196,B
692,Skirt Steak,258,0.3843963667090168,B
48545,Orange Blossom,258,0.38441873534659166,B
40060,Healthful Steal Cut Oats & Honey,258,0.3844411039841665,B
2988,Special K Fudge Mini Brownies,258,0.3844634726217413,B
31322,Signature Pink Velvet Cake Mix,258,0.3844858412593162,B
691,Organic Promise Strawberry Fields Cereal,258,0.384508209896891,B
44028,Natural Coconut Cream Hawaiian Lip Balm,258,0.3845305785344658,B
38437,Wide Yolk Free Noodles,258,0.38455294717204064,B
36495,Focaccia Tuscan Cheese,258,0.3845753158096155,B
48733,Homogenized Milk,258,0.38459768444719034,B
18164,Organic Vanilla Sugar Cookies,258,0.38462005308476516,B
1825,Via Instant Ready Brew Pike Place Coffee,258,0.38464242172234003,B
4891,Gluten Free Shortbread Cookies,258,0.38466479035991485,B
18123,Smoked Medium Cheddar,258,0.3846871589974897,B
27554,Gluten Free Blueberry Muffins,258,0.3847095276350645,B
23903,Mushroom & Ripe Olives Pasta Sauce,258,0.3847318962726394,B
1704,100% Pure U.S. Honey,258,0.3847542649102142,B
49650,California Style White Hand-Tossed Style Crust Pizza,258,0.384776633547789,B
44623,Smooth & Creamy Frozen Yogurt Moose Tracks,258,0.3847990021853639,B
41380,Country Style Pork Ribs,258,0.3848213708229387,B
17352,100% Whole Wheat English Muffin 6 Ct,258,0.38484373946051353,B
35229,Bean & Cheese Burritos,258,0.3848661080980884,B
30883,Strawberry Flavor Dairy Culture Probiotic Supplement,258,0.38488847673566323,B
31220,Outlast Antiperspirant/Deodorant Clear Gel Unscented,258,0.38491084537323805,B
43599,With Zest of Lemon Lemon Pepper,258,0.3849332140108129,B
48389,Seafood Sauce,258,0.38495558264838775,B
7381,Dark Chocolate Frozen Dessert bars,258,0.38497795128596257,B
18947,Little Movers Size 4,258,0.3850003199235374,B
3146,Sliced Sesame Bagels,258,0.38502268856111227,B
41067,Ten Root Beer,258,0.3850450571986871,B
40696,Creamy Harvarti Cheese,258,0.3850674258362619,B
37957,Snake Dog IPA,258,0.38508979447383673,B
36131,Elderberry Syrup,258,0.3851121631114116,B
2929,Coconut Aminos Teriyaki Sauce,258,0.38513453174898643,B
17038,Wasabi Roasted Seaweed Snacks,258,0.38515690038656125,B
22,Fresh Breath Oral Rinse Mild Mint,258,0.38517926902413613,B
34892,"Golden Delicious Apples, Bag",258,0.38520163766171095,B
719,Scars Cream + SPF 30,258,0.38522400629928577,B
4652,Semi-Sweet Baking Chocolate Bar,258,0.3852463749368606,B
46365,Turkey & Gravy,258,0.38526874357443547,B
47756,RevitaLens Ocutec Multi-Purpose Disinfecting Solution,258,0.3852911122120103,B
14030,French Lilac Soy Candle,258,0.3853134808495851,B
9098,Carrot Bunch,258,0.38533584948716,B
48136,Mckenzie Farms Buttermilk,258,0.3853582181247348,B
68,"Pancake Mix, Buttermilk",258,0.38538058676230963,B
41410,"Bouillon, Powdered, Chicken Flavored, Econo Pak",258,0.3854029553998845,B
44578,Vegetarian Roast,258,0.3854253240374593,B
14403,Gluten Free Breaded Chicken Nuggets,258,0.38544769267503415,B
46489,Marble Sliced Loaf Cake,258,0.38547006131260897,B
23823,Medium Pitted Olives,258,0.38549242995018385,B
11873,Adrenaline Series Sport Defense Antiperspirant Deodorant,258,0.38551479858775867,B
28698,Asian Noodle Salad,258,0.3855371672253335,B
19516,Velveeta Original Cheese,258,0.38555953586290836,B
1088,Clorox Free and Clear Stain Fighter & Color Booster,258,0.3855819045004832,B
41053,Morning Fresh Fabric Softener,258,0.385604273138058,B
27800,100% Pomegranate with Cranberry Juice,258,0.38562664177563283,B
8964,Kickin’ BBQ Chopped Salad,258,0.3856490104132077,B
40754,Mushroom Takatak Entree,258,0.3856713790507825,B
44551,"MK-7, 90 mcg, Softgels",258,0.38569374768835735,B
33273,Salmon Feast in Seared Salmon Flavor Gravy Cat Food,258,0.3857161163259322,B
26347,Vegan Vegetable Bouillon with Sea Salt,258,0.38573848496350704,B
9282,Spearmint Antibacterial Bathroom Cleaner,258,0.38576085360108187,B
23765,Organic Smoked Turkey Breast,258,0.38578322223865674,B
40006,Smoked Turkey Tails,258,0.38580559087623156,B
44862,Peeled Paradise Found Mixed Fruit,258,0.3858279595138064,B
40658,Royal Dark Chocolate Candy Bar,258,0.3858503281513812,B
15945,Freshly Shredded Parmesan Cheese,258,0.3858726967889561,B
31070,Apple Organic Puffs,258,0.3858950654265309,B
35144,Tartufo Salami,258,0.3859174340641057,B
14735,"Tomatoes, Organic, Chopped",258,0.3859398027016806,B
20156,Mixed Berry Yogurt,258,0.3859621713392554,B
12601,Pelmeni w/ Beef,258,0.38598453997683024,B
48358,Set & Refresh Hawaiian Aloha Air Freshener,258,0.38600690861440506,B
7657,Hair Shampoos,258,0.38602927725197994,B
24727,Organic Baked Cinnamon Apple Herbal Tea,258,0.38605164588955476,B
3080,Garden Fresh Vegetable Broth,258,0.3860740145271296,B
26194,Multi-Purpose Gluten Free Flour,258,0.38609638316470446,B
717,Sweeper Open Window Fresh Scent Wet Mopping Cloths Refill,258,0.3861187518022793,B
42685,Class Baby Powder,258,0.3861411204398541,B
23440,Chilies & Cherries in Dark Chocolate,258,0.386163489077429,B
42620,Creamy Supreme Vanilla Frosting,258,0.3861858577150038,B
32933,Fresh Skin Apricot Face Scrub,258,0.3862082263525786,B
4804,Multigrain Cereal Baby Food,258,0.38623059499015344,B
15859,World Harbor Marinade Sriracha,258,0.3862529636277283,B
37963,Bubble Gum,258,0.38627533226530314,B
23430,Sheep Milk Vanilla Yogurt,258,0.38629770090287796,B
32931,Egg Challah Rolls,258,0.38632006954045284,B
9135,Fine Black Permanent Marker,258,0.38634243817802766,B
20131,Gaba Calm Sublingual Orange Flavor Lozenges,258,0.3863648068156025,B
11923,Color Extend Conditioner,257,0.3863870887530317,B
23837,Southwest Ranch Veggie Dip,257,0.3864093706904609,B
40253,April Fresh Scent Liquid Laundry Detergent with Downy,257,0.3864316526278901,B
3249,Medium Thick and Chunky Fiesta Salsa,257,0.3864539345653193,B
11930,Sea Salt Baked Lentil Chips,257,0.3864762165027485,B
2297,Cool Essentials Anti-Perspirant Deodorant,257,0.3864984984401777,B
7426,Guacamole Zesty Dip,257,0.3865207803776069,B
21547,Extra Virgin Olive Oil Spray,257,0.3865430623150361,B
38686,Organic Golden Cashew Live Food Bar,257,0.38656534425246525,B
40998,Alkalize Detox Green Super Food Single Packet,257,0.38658762618989445,B
48542,"Minis, Assorted Ice Cream Bars",257,0.38660990812732365,B
23900,"Learning Designs, Training Pants",257,0.38663219006475286,B
37422,Classic Italian Style Meatballs,257,0.38665447200218206,B
49368,Fizz Lemon Limey,257,0.38667675393961126,B
36141,Italian Style Breaded Chicken Patties,257,0.38669903587704046,B
15889,Lavender Moisturizing Cream Shave,257,0.38672131781446967,B
25387,Base Cookie Dough Protein Bar,257,0.38674359975189887,B
26199,"Cheese, Pepper Jack",257,0.3867658816893281,B
16037,Bourbon Molasses Mustard,257,0.3867881636267573,B
43133,Orange Pineapple,257,0.3868104455641865,B
32159,Canola Oil Baking Spray with Flour,257,0.3868327275016157,B
12373,Chewy Nut Butter Almond Snickerdoodle Bars,257,0.38685500943904483,B
10114,Classic French White Bread,257,0.38687729137647403,B
37415,"Shine Moroccan Sleek Oil Treatment For Frizzy, Dry Hair",257,0.38689957331390323,B
43140,Organic Whole Fire Roasted Tomatoes,257,0.38692185525133244,B
32171,Aim'nFlameII Multi-Purpose Lighter,257,0.38694413718876164,B
15660,Cream of Tartar,257,0.38696641912619084,B
18608,WetJet Extra Power Pad Refill,257,0.38698870106362004,B
40317,Echo Caviar,257,0.38701098300104925,B
43144,"Flax Oil, Organic, Omega-3, Original Formula",257,0.38703326493847845,B
19225,Chardonnay Monterey County California,257,0.38705554687590765,B
40977,Multipax Cardboard Applicator Unscented Tampons,257,0.38707782881333685,B
16439,Stainless Steel Tongue Cleaner,257,0.38710011075076606,B
13788,Sweet Tangerine All Good Lips SPF 12 Lip Balm with Clear Zinc,257,0.38712239268819526,B
6410,Oral Electrolyte Maintenance Solution Grape,257,0.38714467462562446,B
14643,Organic Light In Sodium Traditional Refried Beans,257,0.3871669565630536,B
41827,"Arborio Rice, Superfino, Risotto",257,0.3871892385004828,B
324,Strong & Kind Roasted Jalapeno Almond Protein Bar,257,0.387211520437912,B
9850,Crema Mexicana,257,0.3872338023753412,B
48482,Enriched Long Grain Rice,257,0.3872560843127704,B
40945,Baking Chopped Pecans,257,0.3872783662501996,B
22429,Rye Pride Seeded Bread,257,0.3873006481876288,B
26672,Wildly Natural Cream Lavender Scent,257,0.38732293012505803,B
40691,Whole Jersey Milk Low Pasteurized,257,0.38734521206248723,B
31954,Broccoli Slaw,257,0.38736749399991643,B
37603,Rustic Bread,257,0.38738977593734564,B
34661,Original Roast Decaf Instant Coffee,257,0.38741205787477484,B
33668,"Stage 2 Eat Your Colors Organic, Green: Pea, Kiwi, Pear & Avocado Baby Food",257,0.38743433981220404,B
24219,Natural Chestnut 4N Permanent Hair Color,257,0.3874566217496332,B
40813,Pro-Health Tartar Protection Refreshing Mint Rinse,257,0.3874789036870624,B
16334,Dill Relish,257,0.3875011856244916,B
43000,Quinoa Salad,257,0.3875234675619208,B
10067,Cajun Crispy Fish Fry Breading Mix,257,0.38754574949935,B
44124,Cappuccino non dairy frozen dessert,257,0.3875680314367792,B
17153,Chorizo Pork Sausage,257,0.3875903133742084,B
25599,Lunchables Turkey & Cheddar Sub Sandwich With Smoothie Lunch Combinations,257,0.3876125953116376,B
28082,Sugar Free Monkfruit Sweetened Almond Dark Chocolate Bar,257,0.3876348772490668,B
13034,"Tea, Tulsi Sleep, Caffeine-Free, Infusion Bags",257,0.387657159186496,B
44272,Grinder Black Peppercorn,257,0.3876794411239252,B
31984,Instant Granulated Tapioca,257,0.3877017230613544,B
14369,"Arctic Cod Liver Oil, Great Orange Taste!",257,0.3877240049987836,B
44286,100% Cacao Natural Unsweetened,257,0.38774628693621277,B
44110,Fruit Burst Squeezers Strawberry Flavor Fruit Purees & Juices,257,0.38776856887364197,B
26065,Balsamic Fig & Mascarpone Ice Cream,257,0.3877908508110712,B
37726,Juicy Limes,257,0.3878131327485004,B
17807,Gluten Free Blueberry Waffles,257,0.3878354146859296,B
24234,Tender Tongol Tuna Cat Food,257,0.3878576966233588,B
31246,Sweet Potato Quinoa Bowl,257,0.387879978560788,B
46518,Caffeine Free Herbal Tea Bags Nighty Night - 16 CT,257,0.3879022604982172,B
40778,Relaxing Lavender Bubble Bath,257,0.3879245424356464,B
3123,"Niblets Whole Kernel Sweet Corn, Extra Sweet",257,0.3879468243730756,B
3117,Fruit Me Up!  Applesauce Pouches,257,0.3879691063105048,B
46543,Hormone Free Fat Free Milk,257,0.387991388247934,B
42028,"Pupusas, Black Bean & Sweet Corn",257,0.3880136701853632,B
49675,Cinnamon Dolce Keurig Brewed K Cups,257,0.38803595212279235,B
1475,Light Body Fabric Finish Ironing Spray,257,0.38805823406022155,B
21074,"Yum-a-roo's Organic Toddler Snacks Banana, Mango & Pineapple",257,0.38808051599765075,B
49291,Tomato Cherry On The Vine,257,0.38810279793507996,B
44215,Skin Firming Hydration Body Lotion,257,0.38812507987250916,B
21069,Organic Dark Chocolate Pomegranate Chewy Granola & Seed Bar,257,0.38814736180993836,B
19471,Chocolate Drizzled Macaroons,257,0.38816964374736757,B
8508,Hershey's S'mores Cupcake Mix,257,0.38819192568479677,B
37700,Just Fruit Munchies,257,0.38821420762222597,B
28227,Zero calorie Sport Drink,257,0.3882364895596552,B
34703,Toaster Strudel Cream Cheese & Strawberry Pastries,257,0.3882587714970844,B
47120,Chicken Flavored Mexican Rice,257,0.3882810534345136,B
42987,Krinkle Cut Salt & Fresh Ground Pepper Potato Chips,257,0.3883033353719428,B
36265,Organic Moroccan Chermoula,257,0.38832561730937193,B
6848,Party Tumblers,257,0.38834789924680113,B
1436,Wild Cherry Juice Drink Blend Pouches,257,0.38837018118423033,B
15992,Blackberry Serrano Yogurt,257,0.38839246312165954,B
6753,Rippled Red Heirloom Potato Chips,257,0.38841474505908874,B
44379,Broccoli Spears Steamers Plain,257,0.38843702699651794,B
45733,Organic Kosher Dill Baby Pickles,257,0.38845930893394715,B
2240,Eggo Nutri-Grain Blueberry Waffles,257,0.38848159087137635,B
10997,"Cold + Flu, Multi-Symptom, Day & Night, Maximum Strength, Caplets",257,0.38850387280880555,B
10810,Natural Clean,257,0.38852615474623475,B
12037,"Granola, Organic, Currant Walnut",257,0.38854843668366396,B
14550,Sweet N' Sour Sauce,257,0.38857071862109316,B
12978,Omega-3 Adult,257,0.38859300055852236,B
19711,Sorbet Pops Strawberry,257,0.38861528249595156,B
44423,Green Chile Corn Tortillas Hand Made Style,257,0.3886375644333807,B
10097,Barbeque Beef Jerky,257,0.3886598463708099,B
5171,Facial Tissues,257,0.3886821283082391,B
49152,Dark Chocolate Crunchy Clusters Berry Medley,257,0.3887044102456683,B
10362,Organic Crushed Tomatillos,257,0.3887266921830975,B
8594,Organic Country Style Barbeque Potato Chips,257,0.3887489741205267,B
48529,Goat Butter,257,0.3887712560579559,B
8074,Cleansing Kale Lemon Probiotic Tonic,257,0.38879353799538513,B
30593,Frosted Cherry Pop-Tarts Toaster Pastries,257,0.38881581993281433,B
28573,Summer Pack Variety Bottles,257,0.38883810187024354,B
26852,Tropical Green Fruit & Vegetable Juice,257,0.38886038380767274,B
33810,Citrus Dish Soap,257,0.38888266574510194,B
33717,Assorted Chocolates,257,0.38890494768253114,B
